dataset,run_index,issuekey_xi,issuekey_xj,title_xi,description_xi,title_xj,description_xj,predicted_Yi,actual_Yi,storypoint_xi,storypoint_xj,request_started_at,request_finished_at,request_runtime_seconds,raw_response
duracloud,5,DURACLOUD-1048,DURACLOUD-1020,Tags for USER role with read-only permission are presented with no spaces,"When a user with USER role is given read access to a space, they are able to see the content, but when they select the content in the UI, the list of tags are listed with no space between the tags, so they all appear as if they are a single word.    Example: If the tags on a file are ""test"", ""popcorn"", and ""bicycle"", then they are displayed as ""testpopcornbicycle""",Move Bit Integrity Producer on to the Sentinel,In order to better utilize our AWS resources we should do the following:      1. Retire the Bit Integrity Producer  Autoscale group and configuration.  2. Move the bit integrity producer process onto the sentinel and have it run continuously.  3. Upgrade the sentinel to an m3.medium.   4. Ensure that the bit report autoscale group is scaling down when the bit report queue has been empty for more than 3 hours.,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:15Z,875.817,"{""Decision"": -1}"
duracloud,5,DURACLOUD-941,DURACLOUD-974,Streaming: Allow streaming URL requests for content IDs not in storage,"In order to stream mp3 files through Cloudfront, the files themselves must have the "".mp3"" file extension, but the streaming URL must be requested without the file extension. Currently, there is a check to make sure that a call to get a streaming URL corresponds to a content ID already in storage. In this case, though, the content ID and the ""stream"" ID don't quite match.    This task is to remove the check to see if a content ID is in place before a streaming URL can be requested. This should solve the problem noted above, and make it possible to pre-generate URLs for content files prior to upload, which may be useful as well.",Finish storage report conversion:  relative space byte and item count sizes.,For beanstalk version implement storage stats pie chart view of space size and space item count as of x day to match what is currently available in duracloud 3.6.0.,-1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:15Z,875.819,"{""Decision"": -1}"
duracloud,5,DURACLOUD-880,DURACLOUD-949,Media streaming URL not being displayed in space properties,"When media streaming is turned on for a space, a property is added to the space tags called ""streaming-host"" which provides the host value needed to stream the files in the space (this change was made for DURACLOUD-864).   Unfortunately, as of the 3.1.0 release, DurAdmin is not displaying the streaming host value as one of the space properties, so users cannot actually use streaming even after it has been turned on.",Beanstalk: Connect DuraStore to MC database,"In order to have all of the information that is needed, DuraStore in beanstalk will need to have a direct connection to the MC database. Much of the code for setting up this connection should be already available from the MC or Mill (share/reuse where possible).    Options for getting the database connection information:  - As system properties specified in JAVA_OPTS (using beanstalk environment variables, note that there is a 256 character limit)  - Use JAVA_OPTS to point to a config file S3 URL, and pull that in on startup.    In order for the DuraStore calls to complete quickly, and to keep the database load down, information from the DB should be cached. This could be done preemptively or lazily, but in either case, there will need to be handling for invalidation, to ensure updates to the database are picked up.",-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:15Z,876.004,"{""Decision"": -1}"
duracloud,5,DURACLOUD-1027,DURACLOUD-898,Add Chronopolis storage provider,"This will be a subclass of the snapshot provider, to provide the ability to push to Chronopolis, not DPN.",Spaces no longer loading in Firefox 33.0+ in duradmin,After upgrading to Firefox 33.0 spaces are not longer loading.,1,1,5,1,2026-05-14T20:44:39Z,2026-05-14T20:59:15Z,876.346,"{""Decision"": 1}"
duracloud,5,DURACLOUD-857,DURACLOUD-1027,upgrade for spring 4.0.2,,Add Chronopolis storage provider,"This will be a subclass of the snapshot provider, to provide the ability to push to Chronopolis, not DPN.",1,-1,3,5,2026-05-14T20:44:39Z,2026-05-14T20:59:17Z,877.855,"{""Decision"": 1}"
duracloud,5,DURACLOUD-1007,DURACLOUD-1001,Make MC able to read properties from S3,,Beanstalk: Load duracloud properties from S3,Currently -Dduracloud.config.file only supports files.  In order to make it possible for us to use a plain vanilla beanstalk ami it would be better for us to load config from S3.     Loading from S3 would make the instances more secure by now storing credentials on the instances themselves.,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:17Z,878.019,"{""Decision"": -1}"
duracloud,5,DURACLOUD-988,DURACLOUD-962,Ensure DuraCloud dependencies are version consistent and secure,"This task is to add two new checks to the DuraCloud dependency chain:  1. Add the dependency convergence option to the maven enforcer (https://maven.apache.org/enforcer/enforcer-rules/dependencyConvergence.html). This compares versions in the dependency tree to ensure that only a single version of any given artifact is referenced in the build.  2. Add the enforce-victims-rule to the maven enforcer (https://github.com/victims/victims-enforcer). This checks the dependency tree against a list of dependencies known to have security vulnerabilities.    After adding these requirements, there will be changes needed in the codebase to comply with any issues that are uncovered.",SyncTool chunk size settings should be multiples of 1000,"In the rest of DuraCloud, GB is defined as a multiple of 1000 (a decimal representation.) The Sync Tool currently uses a multiple of 2 (decimal representation). The Sync Tool should be updated to set the GB value to 1000^3.",1,1,5,1,2026-05-14T20:44:39Z,2026-05-14T20:59:17Z,878.157,"{""Decision"": 1}"
duracloud,5,DURACLOUD-929,DURACLOUD-1029,Multiple space selection does not work,"In DuraCloud v3.3.0, when multiple spaces are selected, the UI displays as if no spaces were selected. There is no option to delete the selected spaces or edit properties (as there was in 3.2.2 and previous versions)    To reproduce:    1. Select a space.  2. Click on the checkbox of another space.  3. The multiple space selection panel does not show up in the detail area.",Chart data calls are returning 500 error from DuraStore,,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:18Z,878.532,"{""Decision"": -1}"
duracloud,5,DURACLOUD-978,DURACLOUD-861,Bit Integrity Report REST call incorrectly returns 204 code when space is not found.,It should be returning 404,Modify duradmin to control streaming service via ContentStore interface and space properties,,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:18Z,879.189,"{""Decision"": -1}"
duracloud,5,DURACLOUD-828,DURACLOUD-1050,Retrieval Tool: Hidden password option,DURACLOUD-759 added a hidden password for the Sync Tool. This task is to make use of the same environment variable to pick up the password for the Retrieval Tool. This will help to keep the functionality of the two tools in sync.,Update Duplication Monitor to work with DuraCloud 4.x,1. Remove obsolete dependencies on database  2. Retrieve space counts from storage stats rather than making a content item count by means of looping through all the content ids.  3. Ensure monitor username and password is encrypted,-1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:19Z,879.906,"{""Decision"": -1}"
duracloud,5,DURACLOUD-1009,DURACLOUD-837,upgrade spring security in snapshot,,List MD5 option for space listing function of Retrieval Tool,It would be nice to be able to optionally list all the md5s as well as the raw list of contentIds for a space.,1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:19Z,880.215,"{""Decision"": 1}"
duracloud,5,DURACLOUD-957,DURACLOUD-966,Backup thread runs too frequently on synctool.,Currently the synctool's backup thread is running on the same schedule as the directory polling period which is 10 seconds by default.  The back up thread period should not be tied to the polling period.  Instead it should run at least every 5 minutes by default.  Also thread synchronization on on the ChangedList.persist method is causing threads to wait until the backup file is completely written rather than waiting only until the file list is copied in memory.,Write utility for adding storage report data to space_stats table in mill db,"Currently the storage history of all spaces are stored in xml files found in x-duracloud-admin on the various instances.   We want to extract this data and store it in the mill db space_stats table.      To accomplish this task,  we will need a tool that can convert storage reports for a single account by looping through the list of reports,  extracting the data for each space  and inserting a record in the space_stats table.",1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:19Z,880.316,"{""Decision"": 1}"
duracloud,5,DURACLOUD-879,DURACLOUD-858,Update mimetype determination method,"The MimetypeUtil class in common currently uses FileNameMap (http://docs.oracle.com/javase/7/docs/api/java/net/FileNameMap.html) to determine the mimetype of a file based on its file extension. This class is used by the SyncTool to generate mimetype values for files being transferred to DuraCloud. The current method depends on a mapping file found in each individual user's JRE, make it difficult to update.  A better option would be to use MimetypesFileTypeMap (http://docs.oracle.com/javase/7/docs/api/javax/activation/MimetypesFileTypeMap.html) for this purpose, which would allow us to include our own mapping file (and therefore be much more comprehensive).",Upgrade to tomcat7,,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:20Z,880.826,"{""Decision"": -1}"
duracloud,5,DURACLOUD-865,DURACLOUD-998,Create AuditStorageProvider to push AuditTasks to audit queue,"An AuditStorageProvider needs to be created which is a decorator for StorageProvider. This new class will capture read and write events and write them to an SQS queue as AuditTasks, to be processed later.  Note that this item overlaps with DURACHRON-35.",Create dev AMI for  DuraCloud 4.x testing.,,1,1,5,2,2026-05-14T20:44:39Z,2026-05-14T20:59:20Z,881.338,"{""Decision"": 1}"
duracloud,5,DURACLOUD-877,DURACLOUD-880,Provide a way by which users can determine the optimal SyncTool thread setting,"Currently, to determine the ideal number of threads to maximize throughput, users of the SyncTool need to run the SyncRate tool with a variety of settings, record the speed values, then compare them. This is time consuming and difficult. This task is to make determining the thread number for optimal throughput as simple as possible.",Media streaming URL not being displayed in space properties,"When media streaming is turned on for a space, a property is added to the space tags called ""streaming-host"" which provides the host value needed to stream the files in the space (this change was made for DURACLOUD-864).   Unfortunately, as of the 3.1.0 release, DurAdmin is not displaying the streaming host value as one of the space properties, so users cannot actually use streaming even after it has been turned on.",1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:59:21Z,881.477,"{""Decision"": 1}"
duracloud,5,DURACLOUD-1046,DURACLOUD-882,Error message on Chronopolis provider says DPN,"If a communication or other error occurs within the Chronopolis provider, an error dialog is shown that includes the text: ""DuraCloud is not currently able to connect to DPN"".     This error continues to make sense for the DPN provider, but not for the Chronopolis provider. Making the error more generic, so that it could apply to either provider, would be sufficient.",Fixity check green bar not being displayed,The green bar that show the date of the last fixity check is not being displayed in DuraCloud 3.1. This feature needs to be re-instated as the new bit integrity system is put in place to allow users to see the dates of health checks.,-1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:21Z,881.85,"{""Decision"": -1}"
duracloud,5,DURACLOUD-885,DURACLOUD-968,Limit storage provider details,"The current DuraCloud REST API call to determine the available storage providers on an instance provides in its response the set of properties from init that are beyond the standard set of StorageProvider values. In the case of the SnapshotStorageProvider, some of these details should not be shared.",Beanstalk: Connect DurAdmin to MC database and allow for calls to any account,DURACLOUD-949 and DURACLOUD-951 updated DuraStore to connect to the MC database and pull the information needed to work for all DuraCloud accounts. This work also involved caching the database information and refreshing that cache on change notificatoin. This task is to carry that work forward into a similar capability for DurAdmin.,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:21Z,882.309,"{""Decision"": -1}"
duracloud,5,DURACLOUD-915,DURACLOUD-950,SyncTool UI: Add warning about use of the sync deletes feature,It has been noted several times that the sync deletes feature in the SyncTool can be dangerous. It provides the opportunity for a user to delete their entire corpus of content if it's not used carefully.    This task is to add a warning dialog when anyone selects the option to turn on the sync deletes feature which describes the dangers and asks them if they are sure this is what they would like to do.,Beanstalk: Account determination,"All calls going through DuraStore will need to determine the account for which the call should be processed. By default this should be done using the subdomain of the host used for the call. There should also be an optional query parameter added to each API call which allows specifying the accountID, as this will be necessary for testing and may be needed by other scenarios.    Part of this work will be to ensure that the combination of the account and user credentials still ensures that only users with access to an account are able to make calls that affect that account.",-1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:22Z,882.811,"{""Decision"": -1}"
duracloud,5,DURACLOUD-1051,DURACLOUD-961,Ensure that management console uses beanstalk settings to require https,It should work just like the duracloud elastic beanstalk.,Allow for setting chunk size in SyncTool UI,The UI version of the Sync Tool should have a setting (on the configuration tab) which allows for the size of chunks to be set.,-1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:23Z,883.66,"{""Decision"": -1}"
duracloud,5,DURACLOUD-991,DURACLOUD-885,Setup Bit integrity producer to run automatically,"It would be beneficial to rerun failed bit integrity runs in order to reduce the time spent managing bit integrity failures.     To achieve this end we must  1. Ensure that if an instance of the producer is currently running, do not run.  2.  modify the bit integrity producer to ignore any space that has run successfully within the last 60 days.",Limit storage provider details,"The current DuraCloud REST API call to determine the available storage providers on an instance provides in its response the set of properties from init that are beyond the standard set of StorageProvider values. In the case of the SnapshotStorageProvider, some of these details should not be shared.",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:24Z,885.04,"{""Decision"": 1}"
duracloud,5,DURACLOUD-843,DURACLOUD-936,Make use of S3 Server Side Encryption,This task is to update the S3StorageProvider to make use of the Server Side Encryption feature provided by S3 (http://aws.amazon.com/about-aws/whats-new/2011/10/04/amazon-s3-announces-server-side-encryption-support/)  Implementation details: http://docs.aws.amazon.com/AmazonS3/latest/dev/SSEUsingJavaSDK.html  Storing content with encryption should be the default.  Another task will be needed to update existing content in S3 to make use of encryption. This will likely need to be done by performing a copy action on all existing content such that the copied item is encrypted as it is written to S3.,Durastore incorrectly reports duplicate space.,"To reproduce the issue:     1. create a space called ""my-space""  2. create a space called ""my.space""  3. the second call should fail and report a duplicate space.    Note that performing the above calls in reverse order succeeds.    Finally,  after performing call in reverse order, notice that deleting the my.space  results in both my.space and my-space being deleted.",-1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:24Z,885.433,"{""Decision"": -1}"
duracloud,5,DURACLOUD-895,DURACLOUD-972,Synctool fails when the max file size is greater than max java integer value,"Using the synctool, uploads of files greater than Integer.MAX_VALUE fail when the max file size is set appropriately high (ie > 2 GBs).",Remove integration-test and unit-test-db modules,"The tests in the integration-test module have been disabled since 4/25/2011. The most important of these, the tests for storage provider connections, have been recreated in the ""integration"" module. Many of the remaining tests are likely far out of date.    This task is to review the test in integration-test, move those which have real value to the integration module, then remove integration-test and its dependent unit-test-db from the codebase.",1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:25Z,885.489,"{""Decision"": 1}"
duracloud,5,DURACLOUD-903,DURACLOUD-1015,Clicking content checkbox unexpectedly deselects after loading the content detail,Steps to reproduce:    1. Load a space in duradmin  2. Make sure no content items are selected.  3. Click on the checkbox next to a content item.  4. Notice that it is initially checked but then unchecks itself while remaining selected.,Add restful error handling to the Storage Report REST API,Currently failures are returning 500 errors.,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:25Z,885.676,"{""Decision"": -1}"
duracloud,5,DURACLOUD-832,DURACLOUD-951,RetrievalTool NullPointerException when using all spaces option (-a),"The retrievaltool throws a NullPointerException when using the ""all-spaces"" or ""-a"" command line option and the ""spaces"" or ""-s"" option is not specified, which the ""spaces"" option shouldn't need to be when using ""all-spaces"".  The culprit is in RetrievalTool#startRetrievalManager at the line: boolean createSpaceDir = retConfig.getSpaces().size() > 1; because RetrievalToolConfig#getSpaces returns null when the ""spaces"" command line option is not used.",Beanstalk: DuraStore calls to accounts,All calls through DuraStore in a beanstalk setup will need to pull account information then perform the expected requests on the appropriate account.,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:25Z,886.257,"{""Decision"": -1}"
duracloud,5,DURACLOUD-842,DURACLOUD-868,DurAdmin: Uploaded files should include same metadata as generated by Sync Tool,"When adding files, the Sync Tool captures metadata for the files. DurAdmin should capture the same metadata. The metadata items created by the Sync Tool includes: - creator - content-file-last-accessed - content-file-path - content-file-modified - content-file-created",Upgrade from Maven2 to Maven3,Upgrade from Maven2 to Maven3. Update POMs to be compatible with Maven3.  Fix all build warnings and errors.,-1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:25Z,886.366,"{""Decision"": -1}"
duracloud,5,DURACLOUD-997,DURACLOUD-954,Do a test run of 4.0.0-SNAPSHOT on beanstalk.,,Users with USER role should be able to view streams on open spaces,"When a space is set to open streaming (by turning streaming on via DurAdmin), any user with read access to that space should be able to view media (audio/video) that is streamed through the built-in player. Currently, this works fine for admin users, but users with only USER role just see ""Unable to stream file"" where the player should be.    This is very likely to be caused by the fact that a task call is being made to retrieve the streaming URL, but that task call is limited to admin users. A user with access to a space should be able to make the task request to stream content from that space.",-1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:26Z,886.844,"{""Decision"": -1}"
duracloud,5,DURACLOUD-924,DURACLOUD-997,Instance not initialized call should return something other than a 503,Each of the DuraCloud apps currently responds to a /init REST call with either a 200 if the app is initialized and ready for use or a 503 if the app is available but not yet initialized.    This task is to update this to change the 503 to another code. The reason is that Apache also returns 503 responses as a DuraCloud instance is starting when it is not yet able to make a connection to Tomcat. This results in the Management Console thinking that an instance is ready to be initialized when  it is not yet available.    Note that this change will require a companion change in the MC to ensure that the correct HTTP code is expected on init.,Do a test run of 4.0.0-SNAPSHOT on beanstalk.,,1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:27Z,887.771,"{""Decision"": 1}"
duracloud,5,DURACLOUD-831,DURACLOUD-914,Support multiple instances of synctool ui on one machine,"Currently the synctoolui assumes only one user per machine will be using the synctool.  If this assumption is incorrect, we may need to look into adding port negotiation into the installer mix to enable multiple installs of the synctoolui on a single machine.",Remove extra authentication provider from duradmin security config,"<authentication-provider user-service-ref=""userDetailsSvc""/>",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:27Z,888.293,"{""Decision"": 1}"
duracloud,5,DURACLOUD-826,DURACLOUD-984,Retrieval Tool: Use logback for logging,"In DURACLOUD-774 (in particular, the changes in code r1072) changed over the Sync Tool from using log4j to using logback as the underlying logger. This task is to update the Retrieval Tool in the same way.",Remove classic init from DuraCloud,"As we move towards an Elastic Beanstalk oriented deployment,  we no longer need to support classic two phase init (ie xml posted to the application).",-1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:27Z,888.437,"{""Decision"": -1}"
duracloud,5,DURACLOUD-1001,DURACLOUD-827,Beanstalk: Load duracloud properties from S3,Currently -Dduracloud.config.file only supports files.  In order to make it possible for us to use a plain vanilla beanstalk ami it would be better for us to load config from S3.     Loading from S3 would make the instances more secure by now storing credentials on the instances themselves.,add sync tool prepend source path (include top level directory) flag to synctoolui,,1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:28Z,888.624,"{""Decision"": 1}"
duracloud,5,DURACLOUD-993,DURACLOUD-873,500 error attempting to download file through DurAdmin,"In the UNC account, the file named 20304_VT0010_0001.mp4 in the space sfc20304-open cannot be downloaded using the ""Download"" button. Selecting the download button results in a 500 error, which is captured in the attached ""500-error-trace.txt"" file. The error which is generated on the server side is captured in the attached ""500-error-server-side-catalina-out.txt"" file.    The file in question is 4.5 GB in size. It is in a streamed space, and streaming works properly. The file can be downloaded from S3 and from DuraStore, so the issue seems to be occurring within DurAdmin.",SyncToolUI: Option to set threads,The UI for the SyncTool should provide an option to set the number of threads used for processing. This can just be a drop-down box on the configuration screen.,1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:28Z,889.251,"{""Decision"": 1}"
duracloud,5,DURACLOUD-874,DURACLOUD-862,SyncToolUI: Option to include prefix,DURACLOUD-869 added a prefix option to the SyncTool. This task is to provide a way for users of the UI to make use of that new feature.,Remove services system,"This work is to remove all of the services from DuraCloud. This should include removing DuraService, the entire set of existing services, and components (like the executor) which support or depend on services.",-1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:29Z,889.864,"{""Decision"": -1}"
duracloud,5,DURACLOUD-961,DURACLOUD-1028,Allow for setting chunk size in SyncTool UI,The UI version of the Sync Tool should have a setting (on the configuration tab) which allows for the size of chunks to be set.,"Update Bridge dependencies to rely on latest duracloud,spring, etc.","Update dependencies for duracloud, spring, hibernate, etc.  Resolve any issues the upgrade creates.",-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:30Z,890.461,"{""Decision"": -1}"
duracloud,5,DURACLOUD-952,DURACLOUD-912,Beanstalk: Handling of roots,"DuraStore through beanstalk will no longer have access to a single root user. Instead it will need to allow any user with the root role to have root-level access. This work is to ensure that root user access works properly.    Since DuracloudUser has a root boolean property, we need to take that into account when loading user details managers from the global account repo. Currently we are relying on ROLE_ROOT associations in the account rights.",Copy dialog in UI has multiple progress spinners next to space selection,"As shown in the attached image, when performing a copy via DurAdmin, multiple spinning circles to indicate loading or progress are shown next to the space drop-down selection. This becomes more of an issue when the storage provider selection is used to change the selected provider.    Previously, there was one of these spinners, which was present as the list of spaces was generated and then went away one the list was populated. That was great. Now when I transition between storage providers, a string of these are presented (I've counted at least 9) with overlapping text (making the text impossible to read). Some of the spinners do disappear, but 2 seem to remain even after the space listing is fully populated.",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:30Z,890.51,"{""Decision"": 1}"
