dataset,run_index,issuekey_xi,issuekey_xj,title_xi,description_xi,title_xj,description_xj,predicted_Yi,actual_Yi,storypoint_xi,storypoint_xj,request_started_at,request_finished_at,request_runtime_seconds,raw_response
mule,5,MULE-8523,MULE-8908,When all validator fails it should always throw an exception,"Allowing all validator to avoid throwing an exception make us think about where should the validation result go. If we put it in the payload, we should overwrite the payload always, not only for the failing scenario. So, best solution for now is to always throw an exception. If needed in the future we can add the option to not throw an exception and put the result in a flow variable.",Add the concept of ExceptionEnricher in Ext-Api,"Add the concept of an ExceptionEnricher in the ext-api which gets invoked whenever an operation throws an exception. This is useful to avoid repetitive try..catch blocks.    It would be defined by an interface roughly looking like this    {code:java}  public interface ExceptionEnricher {    Exception enrichException(Exception e);  }  {code}    Then you can declare it at an Extension level:    {code:java}  @Extension  @Operations(Operations.class);  @OnException(handler = PetExceptionEnricher.class)  public class PetStoreConnector {  …  }  {code}    Or at a configuration level:    {code:java}  @Configuration(name=""pooled-config"")  @PooledConnector(PetClientConnectionHandler.class)  @OnException(handler = PooledPetConnectionExceptionEnricher.class)  public class PooledConnectionConfig {  }  {code}    A simple implementation would look similar to this:    {code:java}  public class PetExceptionEnricher implements ExceptionEnricher {    	public Exception enrichException(Exception e)  {  		if (irrelevantException(e)) {  			logger.error(e.getMessage())  		} else if (e instanceof SocketException) {  			return new ConnectionException(e); // wants to reconnect  		} else {  			return e;                  }          }  }  {code}",-1,-1,1,8,2026-05-14T20:44:39Z,2026-05-14T21:05:08Z,1228.453,"{""Decision"": -1}"
mule,5,MULE-9207,MULE-8708,ConnectionProvider getHandlingStrategy must receive a parameterized ConnectionHandlingStrategyFactory,"Current ConnectionProvider getHandlingStrategy interface method receive a ConnectionHandlingStrategyFactory raw type parameter, this  results in an unchecked warning on every implementation of this method.  The signature of the method must be  {code:java}  ConnectionHandlingStrategy<Connection> getHandlingStrategy(ConnectionHandlingStrategyFactory<Config, Connection> handlingStrategyFactory);  {code}",Validations doesn't support concurrency.,Hitting a validations app with more than one thread causes an exception saying that no config-ref was set and there are N configurations.,-1,-1,2,3,2026-05-14T20:44:39Z,2026-05-14T21:05:09Z,1229.675,"{""Decision"": -1}"
mule,5,MULE-8806,MULE-8666,New HTTP Listener not working with some kind of attachments,Using SoapUI to call a CXF WS with an attachment I discover that HTTP module was crashing. See attachment.    Workaround was to use deprecated http endpoint.,Set mime type correct for common files with FTP/File connectors,"The FTP and File connectors should set mime types for common file types correct, including CSV, XML, and JSON.",1,-1,1,5,2026-05-14T20:44:39Z,2026-05-14T21:05:09Z,1230.129,"{""Decision"": 1}"
mule,5,MULE-8735,MULE-8638,MuleMessage is going to registry for every transformation when extended transformations are used.,Now there is no longer a transient registry it is critical that we don't lookup objects in the registry in runtime per-message.  Not doing so will cause an performance impact and also thread contention at higher concurrencies.    org.mule.DefaultMuleMessage#applyAllTransformers  org.mule.DefaultMuleContext#getDataTypeConverterResolver,[Regression] NPE when filter fails,When a filter evaluation fails message is discarded but a NPE is shown in app log.,1,-1,1,8,2026-05-14T20:44:39Z,2026-05-14T21:05:09Z,1230.131,"{""Decision"": 1}"
mule,5,MULE-8519,MULE-9155,Add a trace/debug log when a Validation was done successfully,It would be nice to have a trace/debug log that is shown after a validator is successfully executed.     The log message should mention the info to identify the validator itself and the arguments used in the execution of the validator.,@Optional should not be allowed when @Parameter group is used,"When using @ParameterGroup, @Optional should be marked as an error.    {code:java}  @Operation  	public SimplePojo parameterGroupPojoOperationWithDefault( @Optional @ParameterGroup SimplePojo pojo) {  		return pojo;  	}  {code}",-1,-1,1,5,2026-05-14T20:44:39Z,2026-05-14T21:05:10Z,1230.934,"{""Decision"": -1}"
mule,5,MULE-9180,MULE-8579,Add support for a Palette Name so that extension can define the display name (like the friendlyName of @Connector),"Users need to be able to specify a friendly name that will be used to generate the display name of the extension.    For example salesforce extension should say ""Salesforce"" in the palette, and we cannot generate this form the namespace nor the class name.",Datatype cannot be configured when adding properties using message-property-transformer,You can't set the datatype to the properties in the Message Properties transfomer,-1,1,5,3,2026-05-14T20:44:39Z,2026-05-14T21:05:10Z,1231.242,"{""Decision"": -1}"
mule,5,MULE-8594,MULE-9191,Content-type is not set on HTTP responses,"When using an ObjectToJson transformer (with return type String), ""content-type"" header is not being set in the response.    This might happen with other transformers, in fact with any other thing that sets a String Payload.     Attaching an example app that reproduces the issue. Running the same app with Mule 3.6 shows the right behavior.",Spike on new FTP connector,Spike on a new FTP connector which is consistent with the new File one,1,-1,5,13,2026-05-14T20:44:39Z,2026-05-14T21:05:11Z,1231.75,"{""Decision"": 1}"
mule,5,MULE-8724,MULE-9204,Operation state handling in extensions api,"We need to clearly define how to manage state within operations define with extensions api. Not only define how to implement each use case but also doing it in a way that fits the user mindset.    We need:   - Global state between operators   - Global state per config   - Global state per tenant config   - State for a particular operation (one per xml element) disregarding the config    I'm just trying to list all the cases, then we would have to try to come up with use cases for each use case.",HTTP Requester + OAuth: Add the option to send Client id/secret with Basic Auth using Client Credentials,Right now the HTTP Requester sends the client_id and client_secret in the request-body.     This is a valid option but the RFC also allows to send them using Basic Authentication:  * https://tools.ietf.org/html/rfc6749#section-2.3.1     For example Paypal and Spotify APIs only support to send them using Basic Auth.  * Example: https://developer.paypal.com/docs/api/#oauth-request--response,1,1,8,5,2026-05-14T20:44:39Z,2026-05-14T21:05:11Z,1231.794,"{""Decision"": 1}"
mule,5,MULE-8581,MULE-8837,Spike on Collection splitter is not setting the group size when payload is an Iterator,"Salesforce queries return an iterator and when a collection splitter is used, it fails to aggregate the collection after because the group size is set to -1.  Attached mule config    This seems to be happening because this class https://github.com/mulesoft/mule/blob/bfb3a17263d1e4b32ee10272cbf710a2bf41b16b/core/src/main/java/org/mule/routing/outbound/IteratorMessageSequence.java is used from https://github.com/mulesoft/mule/blob/1dbf6e09a651184e9c54ec8988ecf1907cbdd58f/core/src/main/java/org/mule/util/collection/EventToMessageSequenceSplittingStrategy.java and it is setting UNKNOWN_SIZE as Group size for all Iterator payloads",Improve usability to manage cookies in the HTTP listener,"Currently, the only way to handle cookies in the HTTP listener is through the Set-Cookie and Cookie headers (reading and setting them manually). Improve the usability so that the user doesn't have to manually parse a cookie sent by the client, or know how to create a Set-Cookie header. (Probably by adding come cookie object as the old http transport had, and adding some new syntax to the response-builder element in the config).",-1,-1,5,13,2026-05-14T20:44:39Z,2026-05-14T21:05:11Z,1232.3,"{""Decision"": -1}"
mule,5,MULE-8938,MULE-8827,Connector and Endpoint message notifications not fired when an exception is thrown,"When there is an exception during the execution of a flow there are no connectorMessageNotification (when the new HTTP Module is used) or no endpointMessageNotification (when the HTTP Transport is used) sent, even when there is a response (with a failed status code).    Expected: Some connector/endpoint message notification (maybe an specific type, like MESSAGE_ERROR) fired for this case.  Actual: no notification.    Attaching app showing the behavior",Tests for HTTP connector in HttpSecurityFilterFunctionalTestCase depend on tests executed one the HTTP transport,org.mule.module.cxf.HttpSecurityFilterFunctionalTestCase is executed on flows using HTTP transport and HTTP connector.  All test pass under the current configuration as the HTTP transport tests are executed before the HTTP connector's.   Running the connector test only or switching the order breaks the following tests:  * testAuthenticationAuthorisedGetHttps  * testAuthenticationAuthorisedPostHttps  * testAuthenticationFailureBadCredentialsGetHttps  * testAuthenticationFailureBadCredentialsPostHttps,1,1,8,5,2026-05-14T20:44:39Z,2026-05-14T21:05:12Z,1232.453,"{""Decision"": 1}"
mule,5,MULE-8635,MULE-8779,ConcurrentModificationException when hot deploying,To reproduce:  # Deploy first application in Mule Standalone CE  # Deploy second application to a different server (app1 depends on it)  # Load application with some requests (Don't know if this is needed to reproduce)  # Deploy third application by moving the exploded app to apps directory,Hostname verification not working correctly with HTTPS proxy,"When configuring the http requester with HTTPS and a proxy, hostname verification is done against the proxy instead of the real host. This makes the request fail, as the certificate doesn't contain the url of the proxy. The verification should be made against the host of the request.    This is a bug in AHC, it is fixed in AHC 1.9.27, so a possible solution to this is updating at least to this version.",1,1,8,5,2026-05-14T20:44:39Z,2026-05-14T21:05:12Z,1232.882,"{""Decision"": 1}"
mule,5,MULE-8582,MULE-8698,Spike - Mule support XA transaction on XA resources used by a Spring object component ?,"As you should know, a common use case is the bridge pattern :  * read a message from an inbound endpoint (from a JMS queue or/and a database through JDBC).  * writing the message to an outbound endpoint (to a JMS queue or/and a database through JDBC).    {code:xml}     <service name=""myBridgeService"">       <inbound>         <jms:inbound-endpoint queue=""/queue/inbox""/>       </inbound>       <outbound>         <multicasting-router>           <jms:outbound-endpoint queue=""/queue/outbox"" />           <jdbc:outbound-endpoint queryKey=""insertMessageStmt"" />         </multicasting-router>       </outbound>     </service>  {code}     What happens then if something goes wrong when writing the result to the outbound endpoint (eg. jdbc endpoint)? If you don't use XA Transaction on inbound and outbound endpoints, the message will not be rollbacked to the inbound endpoint in case of an Exception. So you will have to solve this issue by configuring <xa-transaction> on each endpoint with the appropriate transaction strategy.     {code:xml}     <service name=""myBridgeService"">       <inbound>         <jms:inbound-endpoint queue=""/queue/inbox"">           <xa-transaction action=""ALWAYS_BEGIN"" />         </jms:inbound-endpoint>       </inbound>       <outbound>         <multicasting-router>           <jms:outbound-endpoint queue=""/queue/outbox"">             <xa-transaction action=""ALWAYS_JOIN"" />           </jms:outbound-endpoint>           <jdbc:outbound-endpoint queryKey=""insertMessageStmt"">             <xa-transaction action=""ALWAYS_JOIN"" />           </jdbc:outbound-endpoint>         </multicasting-router>       </outbound>     </service>  {code}     But what happens now if you have a component between inbound and outbound enpoints ?    {code:xml}    <service name=""myDaoService"">      <inbound>        <jms:inbound-endpoint queue=""/queue/inbox"">          <xa-transaction action=""ALWAYS_BEGIN"" />        </jms:inbound-endpoint>      </inbound>      <component>        <spring-object bean=""messageDao"" />      </component>      <outbound>        <multicasting-router>          <jms:outbound-endpoint queue=""/queue/outbox"">            <xa-transaction action=""ALWAYS_JOIN"" />          </jms:outbound-endpoint>          <jdbc:outbound-endpoint queryKey=""insertMessageStmt"">            <xa-transaction action=""ALWAYS_JOIN"" />          </jdbc:outbound-endpoint>        </multicasting-router>      </outbound>    </service>  {code}    In most cases, the Spring object component (eg. messsageDao) will execute complicated business operations (from a currently existing business API) and also use a DataSource to execute several SQL select and update statements before returning a result to the outbound. These JDBC operations will be handled likely by Spring JdbcTemplate or even HibernateTemplate.    As far as I understand, Mule is fully responsible to handle enlistment/delistment and close of XA resources (see _org.mule.transaction.XaTransaction_). So by default, XA resources used by a Spring object component will not be handled by Mule and will not participate in the XA transaction started from Mule.    For completeness... I've also found a unit test for this usecase in Mule distribution under MULE_HOME/src/mule-3.1.2-src.zip/org/mule/test/integration/transaction/XATransactionsWithSpringDAO.java. When you execute this test, you will have a successful result but the XA resource used by the dao bean is not enlisted nor delisted in/from the transaction started from Mule.",NonBlockingNotSupportedFunctionalTestCase.aggregator caused InboundAggregationNoTimeoutTestCase to fail.,Messages created in NonBlockingNotSupportedFunctionalTestCase.aggregator are not related by their rootId which caused InboundAggregationNoTimeoutTestCase to fail.,1,1,8,5,2026-05-14T20:44:39Z,2026-05-14T21:05:13Z,1233.618,"{""Decision"": 1}"
mule,5,MULE-8638,MULE-8713,[Regression] NPE when filter fails,When a filter evaluation fails message is discarded but a NPE is shown in app log.,Merge mule 3.x on 4.x branch,Merge latest changes on mule 3 into mule 4 branch,-1,1,8,5,2026-05-14T20:44:39Z,2026-05-14T21:05:13Z,1233.796,"{""Decision"": -1}"
mule,5,MULE-8509,MULE-9074,CXF Proxy-Client is throwing NullPointerException,"Nowadays, if you want to create a proxy, you have to specify the port name and the soapVersion for each binding. This information is provided by the wsdl, so it shouldn't be required, the proxies should detect them automatically.    As a consequence, if you have an API with multiple ports, one of them receiving a SOAP 1.1 envelope, and other one receiving a SOAP 1.2 envelope, and if you don't specify the port and the soapVersion in both proxies (service and client) you will not be able to send a SOAP 1.2 message.     This means that a simple proxy cannot be used with both types of SOAP versions.",WebService Consumer: xsd:import for external resources through HTTP fails with java.io.FileNotFoundException,WS consumer can't handle imported or included wsdl/xsd files when they are located externally.,1,1,8,5,2026-05-14T20:44:39Z,2026-05-14T21:05:13Z,1233.973,"{""Decision"": 1}"
mule,5,MULE-8677,MULE-8632,HTTP requestor should ignore 'Transfer-Encoding' property as it is a hop-by-hop header,"Transfer-Encoding is a hop-by-hop header and therefore shouldn't really be used by HTTP requestor if there is a ""transfer-encoding"" property present in the outbound property scope to determine request streaming behaviour.  Generally current behaviour is fine, but there is one case that is currently incorrect IMO.    * We shouldn't stream a String payload when the ""transfer-encoding"" outbound message property is present.    Also:  * Aso, While I think it is probably correct that a String payload should be streamed when a ""transfer-encoding"" header is configured and streaming mode is 'AUTO'. This is not the way the user should be enabling streaming and I suggest we log an INFO message whenever a transfer-encoding header is set suggesting the user uses the responseStreamingMode attribute instead.  * There are currently no tests covering the case when these headers are configured using a <request-builder>, we should add these.    *AUTO Behaviour appears to be inconsistent with HTTP listener because the presence of both transfer-encoding/content-length headers results in no streaming with requestor, but streaming with listener*    Failing test that show this can be found in this branch: https://github.com/mulesoft/mule/compare/MULE-8676",HTTP Listener Connector reject a GET and DELETE that contains a body.,http://forum.mulesoft.org/mulesoft/topics/http-get-delete-how-to-get-the-body-of-request-using-http-listenner-connector,1,1,8,5,2026-05-14T20:44:39Z,2026-05-14T21:05:13Z,1234.072,"{""Decision"": 1}"
mule,5,MULE-9290,MULE-8685,Extensions fail to build if parameter has a wildcard generic,"Consider an extension with a parameter like this:    {code:java}  @Parameter  private ObjectStore<? extends Serializable> timeObjectStore;  {code}    Building such a extension results on the following error:    {code}  [ERROR] diagnostic: error: Can't get qualifier for a null class    java.lang.IllegalArgumentException: Can't get qualifier for a null class      org.mule.extension.api.introspection.DataQualifierFactory.getQualifier(DataQualifierFactory.java:176)      org.mule.extension.api.introspection.DataType.of(DataType.java:86)      org.mule.extension.api.introspection.DataType.of(DataType.java:38)      org.mule.extension.api.introspection.DataType.of(DataType.java:62)      org.mule.module.extension.internal.util.IntrospectionUtils.toDataType(IntrospectionUtils.java:172)      org.mule.module.extension.internal.util.IntrospectionUtils.getFieldDataType(IntrospectionUtils.java:118)      org.mule.module.extension.internal.introspection.AnnotationsBasedDescriber.declareSingleParameters(AnnotationsBasedDescriber.java:223)      org.mule.module.extension.internal.introspection.AnnotationsBasedDescriber.declareAnnotatedParameters(AnnotationsBasedDescriber.java:168)      org.mule.module.extension.internal.introspection.AnnotationsBasedDescriber.declareConfiguration(AnnotationsBasedDescriber.java:163)      org.mule.module.extension.internal.introspection.AnnotationsBasedDescriber.declareConfigurations(AnnotationsBasedDescriber.java:140)      org.mule.module.extension.internal.introspection.AnnotationsBasedDescriber.describe(AnnotationsBasedDescriber.java:116)  {code}    The problem is that because the generic is a wildcard, the ResolveableType  obtained by IntrospectionUtils.getFieldDataType() returns a null rawClass. As a result, the generated DataType points to a null class which in turn causes a NPE when an attempt is made to obtain a qualifier.    The SDK should:    * Ignore a type's generics one they contain at least one wildcard (consider cases like Map<String, ?>  * Log a warning when it founds a wildcard generic  * Also verify this behaviour for the case of operations in which the parameters are obtained from method arguments instead of fields",CopyOnWriteCaseInsensitiveMap should be interoperable with a regular map,"CopyOnWriteCaseInsensitiveMap provides improved performance in cases in which reads vastly outnumbers reads.    However, it's not good when:    * I want to create a CopyOnWriteCaseInsensitiveMap from an existing map  * The initial assumption stops being true and I want to transform the CopyOnWriteCaseInsensitiveMap to a regular one    This should be supported",1,1,5,1,2026-05-14T20:44:39Z,2026-05-14T21:05:14Z,1234.889,"{""Decision"": 1}"
mule,5,MULE-8743,MULE-8518,Mule registry failing to lookup sub-flows,"When trying to do the following     ```  context.getRegistry().lookupObjects(SubflowMessageProcessorChainFactoryBean.class);  ```    Over a context that has been created with the following xml:  ```  <mule xmlns=""http://www.mulesoft.org/schema/mule/core""        xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""        xsi:schemaLocation=""          http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd"">          <sub-flow name=""firstFlow"">          <set-payload value=""#['real_payload']""/>      </sub-flow>    </mule>  ```    The method returns an empty collection.    When you do something like   ```  context.getRegistry.get(""firstFlow"")  ```    The bean is returned. It seems as if the problem is with the type lookup",Provide access to client certificate on 2-way TLS authenticated connections,When a 2-way TLS authenticated connection is created the client certificate should be exposed in the flow since it may be useful to use it to identify the client.    We are going to expose the client certificate ONLY (not the CA certificates) in the flow using a new inbound property http.client.cert.    The user can access the client principal by doing message.inboundProperties['http.client.cert'].getSubjectDN()    We analyse if there is any risk by exposing the certificate as an inbound property but we got to the conclusion that there's no risk since the client certificate is publicly available in general and it's not used for the communication encrypt  / decrypt. It's only used to identify the client.,-1,1,8,5,2026-05-14T20:44:39Z,2026-05-14T21:05:14Z,1235.149,"{""Decision"": -1}"
mule,5,MULE-9065,MULE-8533,IndexOutOfBoundsException when header key has empty value,"When an empty header is sent to a Jetty endpoint, it fails with said exception.",MBeans/JMX Memory Leak on vanilla Mule ESB Standalone,"Jira created at request of Mariano Gonzalez - see http://forum.mulesoft.org/mulesoft/topics/mbeans-jmx-memory-leak-on-vanilla-mule-esb-standalone-no-custom-code-deployed?utm_source=notification&utm_medium=email&utm_campaign=new_reply&utm_content=reply_button&reply%5Bid%5D=15618818#reply_15618818    1) Deploy an out of the box Mule Standalone ESB, e.g. mule-standalone-3.6.1  2) Start - default app deploys, no custom code deployed  3) Start Oracle VisualVM, connect to Mule ESB  4) Watch the heap being consumed    I performed this test with max memory changed to 256Mb in wrapper.conf (so I didn't have to wait so long for memory to be consumed), on openSuse 13.1, with Oracle Java version ""1.8.0_31""  Java(TM) SE Runtime Environment (build 1.8.0_31-b13)  Java HotSpot(TM) 64-Bit Server VM (build 25.31-b07, mixed mode)    I have observed the same symptoms using Java jdk1.7.0_75 on openSuse, and Java jdk1.7.0_xx on Mac/OS, so it doesn't seem to be o/s or Java related.    If I don't attempt to monitor Mule ESB, the memory leaks don't appear to happen, though it's difficult to be sure without being able to monitor, but I presume that this is MBean/JMX instrumentation related.    Running Oracle JConsole does not appear to induce the same dramatic memory consumption, but does seem to cause some sort of slow incremental leak.",-1,-1,5,8,2026-05-14T20:44:39Z,2026-05-14T21:05:15Z,1235.498,"{""Decision"": -1}"
